timestamp_s,can_id_hex,dlc,data_hex,is_extended,is_remote
0.201333,18F0010B,8,CF FE CF FF FF 04 FF 3F,1,0
0.203379,18FE4F0B,8,C1 00 FF FF FF FF FF FF,1,0
0.204822,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
0.213380,18FDC40B,8,DF FB FF FF FF FF FF FF,1,0
0.214875,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
0.215819,0CF00300,8,FA FE 00 FF FF 0C 00 FF,1,0
0.223377,0C00290B,8,30 FF FF 7D FF FF FF 55,1,0
0.224823,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
0.233811,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
0.244825,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
0.249330,18FEBF0B,8,FF FF FF FF FF FF FF FF,1,0
0.254878,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
0.264822,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
0.265825,0CF00300,8,FA FE 00 FF FF 0C 00 FF,1,0
0.273822,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
0.274874,18FEF100,8,FB 00 00 FA AA 00 1F FF,1,0
0.284823,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
0.285813,18F00029,8,20 7D 7D F3 00 7D FE 5E,1,0
0.294879,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
0.295838,1CFEC300,8,FF FB FF FF FF FF FF FF,1,0
0.297322,0C00000B,8,30 FF FF FA FF FF FF 63,1,0
0.297902,18F0090B,8,FF FF FF FF FF FF FF FF,1,0
